customer_id,gender,age,has_partner,has_dependents,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,has_paperless_billing,has_online_security,has_tech_support,has_streaming_tv,num_support_tickets,avg_call_duration,churn
31728,Male,25,Yes,Yes,30,One year,Mailed check,No,40.91,1458.25,Yes,No,Yes,Yes,2,24.4,0
31729,Male,18,No,No,57,Two year,Bank transfer,DSL,25.05,1206.47,Yes,No,No,Yes,4,5.0,1
31730,Male,74,No,No,47,Month-to-month,Mailed check,Fiber optic,102.4,4367.14,Yes,Yes,Yes,Yes,1,13.1,1
31731,Male,72,No,Yes,35,Two year,Mailed check,DSL,43.96,1533.92,No,Yes,Yes,No,2,26.6,0
31732,Female,20,Yes,No,19,Month-to-month,Bank transfer,Fiber optic,66.25,1428.29,Yes,Yes,Yes,Yes,0,17.3,0
31733,Male,41,No,No,8,One year,Credit card,Fiber optic,22.42,155.23,Yes,No,No,No,1,12.0,1
31734,Male,40,No,No,26,Month-to-month,Bank transfer,DSL,89.33,2115.36,Yes,No,No,No,1,2.4,1
31735,Female,76,No,Yes,71,Month-to-month,Bank transfer,Fiber optic,51.72,3034.34,Yes,Yes,No,No,0,20.5,1
31736,Male,80,No,No,30,Month-to-month,Electronic check,DSL,93.96,3051.05,Yes,No,Yes,Yes,0,29.6,1
31737,Female,78,No,Yes,7,One year,Credit card,DSL,60.07,376.46,No,Yes,No,Yes,3,27.4,0
31738,Female,25,No,No,67,Month-to-month,Electronic check,DSL,37.97,2430.71,Yes,No,Yes,Yes,2,21.8,1
31739,Female,71,Yes,No,65,Month-to-month,Electronic check,Fiber optic,70.34,4469.14,Yes,Yes,No,No,1,4.1,0
31740,Male,74,No,Yes,36,Month-to-month,Electronic check,No,31.31,1303.59,Yes,No,Yes,Yes,4,7.9,0
31741,Male,64,No,No,25,Month-to-month,Bank transfer,No,62.93,1517.45,Yes,Yes,Yes,No,2,6.4,0
31742,Female,54,Yes,No,37,One year,Credit card,No,50.37,1599.21,Yes,Yes,No,Yes,4,11.3,1
31743,Male,20,Yes,No,1,Two year,Bank transfer,No,111.02,112.1,No,Yes,No,Yes,1,7.8,0
31744,Male,68,No,No,15,Month-to-month,Electronic check,DSL,24.21,430.4,Yes,No,No,No,3,8.1,0
31745,Female,50,Yes,No,37,One year,Electronic check,Fiber optic,88.79,3426.74,Yes,No,No,Yes,0,18.9,1
31746,Female,45,Yes,Yes,13,Two year,Mailed check,Fiber optic,36.64,568.42,No,Yes,No,Yes,2,10.2,0
31747,Male,64,Yes,Yes,8,One year,Electronic check,DSL,50.54,459.49,Yes,Yes,No,No,3,20.6,1
31748,Female,25,No,No,5,One year,Mailed check,Fiber optic,60.38,245.86,Yes,No,Yes,Yes,0,28.5,1
31749,Female,51,Yes,Yes,60,Month-to-month,Bank transfer,Fiber optic,110.62,7057.73,Yes,No,No,No,4,19.5,0
31750,Male,52,No,Yes,1,Month-to-month,Credit card,No,42.74,39.09,Yes,No,No,Yes,3,22.8,0
31751,Male,49,Yes,No,36,Month-to-month,Mailed check,Fiber optic,27.31,1006.61,Yes,No,No,No,4,22.8,1
31752,Female,41,No,Yes,35,Month-to-month,Electronic check,No,50.51,1611.82,Yes,Yes,No,No,0,10.6,0
31753,Male,31,No,Yes,66,Two year,Credit card,DSL,28.68,1778.45,Yes,No,No,Yes,0,1.4,0
31754,Male,49,No,Yes,63,Month-to-month,Bank transfer,DSL,31.12,2292.42,Yes,No,No,No,3,2.6,0
31755,Male,73,No,Yes,23,Month-to-month,Credit card,No,76.53,1553.64,No,Yes,No,Yes,4,9.2,1
31756,Male,63,No,No,9,Two year,Electronic check,DSL,24.21,250.5,No,No,No,Yes,1,21.0,0
31757,Male,60,No,Yes,34,Month-to-month,Mailed check,Fiber optic,21.15,584.04,No,Yes,No,No,4,27.3,0
31758,Male,33,Yes,No,46,Two year,Credit card,Fiber optic,90.87,3495.96,No,Yes,No,No,2,28.8,1
31759,Female,21,No,No,4,One year,Electronic check,No,54.89,250.71,Yes,Yes,Yes,No,1,1.7,1
31760,Female,69,No,No,30,Month-to-month,Bank transfer,DSL,30.79,971.94,Yes,Yes,No,No,2,29.7,1
31761,Female,54,Yes,Yes,72,One year,Electronic check,DSL,43.87,3471.01,Yes,Yes,No,No,1,10.4,1
31762,Female,71,No,No,3,One year,Mailed check,Fiber optic,83.49,221.36,Yes,No,No,No,2,25.4,1
31763,Female,38,No,No,14,Month-to-month,Credit card,Fiber optic,46.1,654.97,No,No,No,No,3,6.2,1
31764,Male,31,Yes,Yes,60,Month-to-month,Mailed check,DSL,68.44,4496.05,No,No,No,No,1,2.8,0
31765,Male,48,No,Yes,45,Month-to-month,Credit card,No,30.41,1438.14,Yes,Yes,Yes,Yes,2,12.0,1
31766,Female,72,No,No,34,One year,Mailed check,Fiber optic,77.99,2621.64,Yes,Yes,No,No,4,25.9,1
31767,Male,65,Yes,No,45,Month-to-month,Credit card,No,50.24,2676.59,Yes,No,No,No,0,7.4,0
31768,Female,35,Yes,No,61,One year,Mailed check,DSL,81.95,5351.19,Yes,No,No,No,4,5.5,0
31769,Male,24,No,No,16,Month-to-month,Electronic check,Fiber optic,100.46,1869.52,Yes,No,Yes,Yes,2,27.4,1
31770,Female,27,No,Yes,66,Month-to-month,Mailed check,No,80.39,5793.38,Yes,No,Yes,No,0,28.2,0
31771,Male,24,Yes,No,40,Month-to-month,Bank transfer,Fiber optic,48.17,2108.28,Yes,No,No,No,1,1.4,1
31772,Female,50,No,Yes,17,Month-to-month,Credit card,DSL,44.09,623.61,No,Yes,No,No,1,22.1,0
31773,Male,40,No,No,34,Month-to-month,Mailed check,No,51.4,1649.36,Yes,No,No,No,1,10.0,0
31774,Female,38,No,Yes,16,Month-to-month,Bank transfer,Fiber optic,34.79,636.43,Yes,Yes,No,No,3,11.9,1
31775,Male,36,No,Yes,60,Month-to-month,Credit card,No,36.48,1954.69,No,Yes,No,No,1,14.6,1
31776,Male,65,No,No,66,Two year,Credit card,DSL,98.65,5509.54,No,No,No,No,1,13.4,0
31777,Female,78,No,No,66,Month-to-month,Bank transfer,Fiber optic,57.24,3515.06,No,No,No,Yes,4,15.9,1
31778,Female,36,No,No,13,One year,Credit card,No,62.47,721.3,Yes,No,Yes,No,1,17.9,0
31779,Female,53,No,No,56,Two year,Bank transfer,Fiber optic,78.59,5149.72,Yes,Yes,Yes,Yes,2,14.5,0
31780,Female,46,No,Yes,31,Two year,Electronic check,DSL,78.14,2778.88,Yes,No,No,Yes,2,21.3,0
31781,Female,77,No,No,34,Two year,Electronic check,DSL,24.87,845.47,Yes,No,No,No,0,21.8,1
31782,Female,35,No,No,39,Month-to-month,Credit card,DSL,102.82,3306.38,Yes,Yes,No,Yes,1,13.8,1
31783,Female,19,Yes,No,67,One year,Electronic check,Fiber optic,36.09,2625.56,Yes,No,No,No,3,5.1,0
31784,Female,18,No,No,8,Two year,Mailed check,Fiber optic,91.75,770.23,No,No,No,No,3,19.6,1
31785,Male,64,Yes,Yes,55,Two year,Credit card,DSL,96.81,6326.75,Yes,No,No,No,1,23.4,0
31786,Male,22,Yes,Yes,27,One year,Electronic check,DSL,90.92,2512.73,Yes,No,No,Yes,1,19.5,0
31787,Male,37,No,No,53,Month-to-month,Credit card,Fiber optic,77.06,3816.9,No,No,No,Yes,0,18.1,0
31788,Male,28,No,No,39,Two year,Credit card,Fiber optic,19.49,765.89,No,No,No,Yes,0,7.7,0
31789,Female,59,No,Yes,65,Month-to-month,Credit card,Fiber optic,54.76,4241.76,No,No,No,Yes,2,19.7,0
31790,Male,80,No,No,17,Month-to-month,Electronic check,Fiber optic,79.69,1461.14,Yes,No,Yes,No,8,10.7,1
31791,Male,19,Yes,No,30,Month-to-month,Electronic check,No,57.52,1844.3,Yes,No,Yes,No,2,27.7,0
31792,Female,20,No,No,53,Month-to-month,Credit card,DSL,106.07,5038.58,Yes,Yes,Yes,No,4,20.0,1
31793,Male,40,Yes,Yes,13,Month-to-month,Electronic check,Fiber optic,49.5,706.2,No,No,Yes,No,2,9.1,1
31794,Female,72,No,Yes,21,Month-to-month,Mailed check,Fiber optic,47.94,1107.52,Yes,Yes,No,No,2,14.7,0
31795,Male,29,Yes,Yes,19,Two year,Bank transfer,DSL,45.13,794.8,Yes,No,Yes,No,3,25.6,0
31796,Male,37,No,No,53,Month-to-month,Electronic check,Fiber optic,51.94,2734.89,Yes,No,Yes,Yes,3,10.7,0
31797,Female,22,Yes,Yes,19,Month-to-month,Credit card,No,74.86,1305.48,No,No,No,No,2,16.2,0
31798,Female,54,No,No,57,Two year,Bank transfer,DSL,90.12,4641.04,Yes,No,No,Yes,3,20.7,0
31799,Male,55,Yes,Yes,25,Month-to-month,Electronic check,DSL,85.58,1733.76,Yes,No,No,No,1,22.9,1
31800,Male,47,Yes,No,31,Month-to-month,Electronic check,Fiber optic,100.39,2844.71,Yes,No,Yes,Yes,6,6.0,1
31801,Male,26,Yes,No,55,Month-to-month,Electronic check,Fiber optic,108.36,6088.46,No,No,No,No,2,17.4,0
31802,Female,51,No,Yes,23,Month-to-month,Electronic check,Fiber optic,101.24,1864.31,No,Yes,Yes,Yes,4,27.5,1
31803,Female,70,No,No,32,Month-to-month,Bank transfer,Fiber optic,19.93,582.46,Yes,Yes,No,Yes,3,29.1,1
31804,Female,61,Yes,No,62,One year,Electronic check,No,93.06,6649.97,Yes,No,No,No,1,20.0,0
31805,Female,52,No,No,10,Two year,Mailed check,DSL,39.26,407.31,Yes,No,No,Yes,1,29.5,1
31806,Female,69,No,No,72,One year,Credit card,DSL,31.56,2370.36,Yes,Yes,Yes,Yes,0,17.6,0
31807,Female,75,Yes,No,54,Month-to-month,Bank transfer,DSL,83.13,4315.5,Yes,Yes,No,Yes,0,13.8,1
31808,Male,39,Yes,No,52,Month-to-month,Electronic check,Fiber optic,50.61,2817.49,No,Yes,No,Yes,3,17.0,0
31809,Female,61,Yes,No,20,Month-to-month,Credit card,Fiber optic,23.83,417.49,Yes,Yes,Yes,No,2,4.4,0
31810,Female,41,Yes,No,32,Month-to-month,Electronic check,No,32.04,1156.0,No,Yes,Yes,No,4,12.6,0
31811,Male,34,Yes,Yes,14,Month-to-month,Credit card,Fiber optic,18.09,214.43,No,Yes,No,No,5,14.3,1
31812,Male,27,Yes,No,50,Two year,Bank transfer,Fiber optic,110.13,5850.11,No,Yes,No,Yes,2,25.6,0
31813,Female,47,Yes,No,28,Month-to-month,Bank transfer,DSL,20.51,537.79,Yes,No,No,Yes,0,23.0,0
31814,Female,73,No,No,53,Month-to-month,Bank transfer,Fiber optic,39.36,2292.61,Yes,Yes,No,No,8,18.4,0
31815,Female,76,No,Yes,24,Month-to-month,Mailed check,DSL,60.46,1479.92,Yes,No,No,Yes,8,11.1,1
31816,Female,63,No,No,22,Month-to-month,Credit card,No,54.37,1173.34,Yes,No,Yes,Yes,4,6.4,0
31817,Male,40,No,No,30,One year,Credit card,Fiber optic,111.0,2889.67,No,Yes,No,No,0,11.1,1
31818,Male,49,Yes,No,63,Two year,Mailed check,DSL,22.11,1469.16,No,Yes,No,No,2,20.7,0
31819,Male,34,Yes,No,4,Month-to-month,Mailed check,Fiber optic,70.25,334.36,Yes,No,Yes,Yes,1,8.6,1
31820,Female,67,Yes,No,59,Month-to-month,Credit card,DSL,87.41,5828.87,Yes,Yes,No,Yes,0,13.4,0
31821,Male,68,No,No,8,Two year,Mailed check,Fiber optic,113.03,745.1,No,No,Yes,No,1,12.2,0
31822,Female,34,No,No,12,One year,Credit card,DSL,81.28,927.07,Yes,No,No,Yes,2,23.2,0
31823,Male,31,Yes,No,31,Two year,Bank transfer,Fiber optic,99.98,3627.0,Yes,No,Yes,No,2,26.6,0
31824,Female,26,Yes,No,34,Month-to-month,Bank transfer,Fiber optic,26.54,903.46,Yes,No,Yes,No,1,21.3,1
31825,Female,57,No,Yes,49,Month-to-month,Electronic check,Fiber optic,57.37,2993.42,No,No,Yes,No,0,10.9,0
31826,Male,19,No,Yes,57,Month-to-month,Electronic check,Fiber optic,56.14,3728.1,No,No,Yes,Yes,0,13.6,0
31827,Male,62,Yes,No,26,Month-to-month,Mailed check,DSL,108.4,3239.8,No,No,No,Yes,4,5.2,1
31828,Female,42,Yes,No,18,One year,Bank transfer,Fiber optic,33.44,602.36,Yes,No,No,No,1,5.9,1
31829,Male,56,No,No,38,Month-to-month,Bank transfer,Fiber optic,33.49,1240.88,No,No,No,Yes,1,5.8,0
31830,Female,26,Yes,No,50,Month-to-month,Bank transfer,Fiber optic,51.51,2410.35,Yes,Yes,No,Yes,2,4.8,0
31831,Female,71,No,No,8,Month-to-month,Bank transfer,No,23.56,204.99,Yes,Yes,No,Yes,1,6.2,1
31832,Male,39,No,No,41,Two year,Credit card,DSL,36.61,1373.12,Yes,Yes,No,Yes,2,6.9,0
31833,Male,60,No,No,6,Month-to-month,Electronic check,Fiber optic,116.45,628.8,No,No,No,No,1,4.2,1
31834,Female,63,Yes,No,69,Month-to-month,Bank transfer,Fiber optic,61.67,4010.55,Yes,Yes,No,No,2,19.6,0
31835,Female,21,Yes,No,44,One year,Electronic check,Fiber optic,82.47,3160.17,Yes,Yes,Yes,No,4,29.7,0
31836,Female,43,Yes,Yes,64,Month-to-month,Mailed check,Fiber optic,92.06,6351.69,Yes,No,No,No,3,26.5,0
31837,Female,75,No,Yes,29,Month-to-month,Electronic check,DSL,55.43,1682.21,No,Yes,Yes,Yes,1,2.3,1
31838,Female,46,No,No,28,Month-to-month,Mailed check,Fiber optic,33.02,918.23,No,No,Yes,No,2,13.3,0
31839,Female,62,No,No,11,Two year,Mailed check,DSL,39.07,410.92,No,No,No,Yes,2,25.9,0
31840,Male,51,No,Yes,65,One year,Electronic check,Fiber optic,49.95,3778.0,Yes,No,No,Yes,0,4.9,1
31841,Male,40,No,No,19,One year,Mailed check,Fiber optic,82.88,1278.12,No,No,No,Yes,5,25.6,1
31842,Male,54,Yes,No,9,Two year,Credit card,DSL,58.62,584.37,No,No,No,No,3,18.2,0
31843,Female,28,Yes,No,27,Two year,Electronic check,Fiber optic,18.7,586.07,No,No,Yes,Yes,3,28.0,0
31844,Female,23,Yes,Yes,34,One year,Bank transfer,DSL,71.39,2375.18,Yes,Yes,No,No,4,26.4,1
31845,Male,35,Yes,No,44,Month-to-month,Mailed check,Fiber optic,111.99,5027.47,Yes,No,No,No,5,20.6,1
31846,Male,38,No,Yes,68,One year,Electronic check,Fiber optic,100.83,8075.42,No,Yes,No,Yes,1,20.1,1
31847,Male,59,No,Yes,15,Month-to-month,Electronic check,Fiber optic,102.17,1356.17,No,No,Yes,Yes,2,7.2,1
31848,Female,53,Yes,Yes,51,Two year,Electronic check,No,99.1,5094.81,Yes,No,No,No,2,4.4,0
31849,Female,58,No,No,13,One year,Bank transfer,Fiber optic,51.02,656.55,Yes,Yes,No,No,1,13.0,0
31850,Female,55,Yes,Yes,49,Month-to-month,Electronic check,DSL,96.05,4251.6,No,No,No,No,4,6.4,0
31851,Male,51,Yes,Yes,70,Month-to-month,Electronic check,No,32.6,2572.81,Yes,No,Yes,Yes,0,4.0,1
31852,Male,34,No,Yes,56,Month-to-month,Electronic check,DSL,85.09,5526.69,Yes,Yes,Yes,Yes,5,9.8,0
31853,Male,54,No,No,51,Month-to-month,Bank transfer,Fiber optic,83.44,4735.34,Yes,Yes,Yes,Yes,0,26.0,0
31854,Female,42,Yes,No,37,Month-to-month,Bank transfer,No,20.61,669.65,Yes,No,Yes,Yes,1,1.5,0
31855,Male,55,No,Yes,17,Month-to-month,Mailed check,Fiber optic,98.37,1395.86,No,No,No,Yes,2,9.5,1
31856,Male,75,Yes,No,58,Month-to-month,Mailed check,DSL,110.13,6656.95,Yes,No,No,No,1,13.3,1
31857,Female,29,Yes,No,29,One year,Mailed check,DSL,45.28,1080.48,Yes,No,No,Yes,0,15.8,0
31858,Female,40,No,Yes,33,Month-to-month,Electronic check,DSL,100.86,3558.47,Yes,No,No,No,0,6.3,1
31859,Male,70,Yes,Yes,60,Month-to-month,Mailed check,Fiber optic,26.41,1603.88,No,No,Yes,Yes,0,29.0,1
31860,Female,59,Yes,Yes,55,Month-to-month,Bank transfer,DSL,79.2,4639.64,No,Yes,No,Yes,1,17.8,1
31861,Male,39,Yes,No,10,Two year,Bank transfer,Fiber optic,67.54,699.76,No,No,Yes,Yes,3,16.1,0
31862,Female,38,Yes,No,47,Month-to-month,Bank transfer,Fiber optic,73.68,3355.89,No,No,Yes,Yes,5,1.3,1
31863,Female,44,Yes,Yes,23,Month-to-month,Bank transfer,No,112.47,2277.3,Yes,No,Yes,No,1,15.1,1
31864,Female,74,Yes,Yes,21,One year,Electronic check,No,106.87,2069.85,No,No,No,Yes,0,25.3,0
31865,Female,48,Yes,No,13,Month-to-month,Electronic check,No,98.08,1287.54,No,Yes,No,No,0,7.4,1
31866,Female,23,No,No,33,Month-to-month,Mailed check,DSL,45.92,1607.41,No,No,Yes,No,3,11.2,0
31867,Female,44,Yes,No,24,Month-to-month,Bank transfer,Fiber optic,111.01,2962.08,Yes,Yes,No,No,3,1.6,1
31868,Male,57,Yes,Yes,11,One year,Electronic check,DSL,27.95,340.31,Yes,Yes,Yes,No,3,29.3,1
31869,Male,51,Yes,No,17,One year,Credit card,DSL,105.04,2123.31,No,No,Yes,No,1,2.9,0
31870,Male,29,No,Yes,68,One year,Mailed check,Fiber optic,51.47,3200.14,Yes,Yes,No,Yes,0,27.0,0
31871,Female,62,Yes,No,47,Month-to-month,Electronic check,No,23.48,914.24,Yes,Yes,Yes,No,1,10.1,1
31872,Female,74,No,Yes,25,One year,Bank transfer,DSL,86.27,2023.6,No,No,No,No,6,18.0,1
31873,Male,70,Yes,Yes,21,Month-to-month,Electronic check,DSL,41.59,958.39,Yes,No,No,Yes,2,20.7,0
31874,Male,24,No,No,12,Month-to-month,Mailed check,DSL,42.84,501.35,No,No,Yes,No,3,5.1,0
31875,Male,27,Yes,No,37,Month-to-month,Mailed check,Fiber optic,49.22,2052.63,Yes,No,Yes,No,1,13.9,1
31876,Female,62,Yes,No,42,One year,Electronic check,No,24.5,1049.3,No,No,No,No,2,10.4,0
31877,Male,34,No,Yes,17,Month-to-month,Credit card,DSL,36.07,718.61,Yes,No,Yes,Yes,0,2.6,0
31878,Male,43,No,No,48,One year,Bank transfer,Fiber optic,18.52,1048.21,No,No,No,Yes,5,25.2,1
31879,Male,38,No,No,28,Two year,Electronic check,No,63.43,1470.07,Yes,Yes,No,Yes,1,2.3,0
31880,Male,45,Yes,No,41,Month-to-month,Mailed check,DSL,26.59,1071.18,No,No,No,No,3,19.9,0
31881,Female,79,Yes,No,47,Month-to-month,Electronic check,Fiber optic,87.63,4299.32,Yes,Yes,No,Yes,2,10.1,1
31882,Male,75,No,Yes,18,Month-to-month,Credit card,DSL,42.03,682.66,Yes,No,No,Yes,2,6.6,0
31883,Male,63,No,No,71,Month-to-month,Electronic check,Fiber optic,114.24,7809.56,Yes,No,Yes,Yes,1,20.3,0
31884,Female,19,No,No,13,Month-to-month,Mailed check,Fiber optic,106.87,1488.05,No,No,Yes,Yes,2,17.7,1
31885,Female,77,No,No,13,Two year,Electronic check,Fiber optic,47.52,550.23,Yes,No,No,Yes,0,10.1,1
31886,Female,71,Yes,No,31,Month-to-month,Electronic check,DSL,97.89,3158.38,Yes,No,Yes,No,2,15.9,1
31887,Female,60,Yes,No,2,One year,Bank transfer,DSL,99.93,215.64,Yes,No,No,No,1,8.1,0
31888,Female,18,No,No,16,Month-to-month,Bank transfer,DSL,118.63,1587.17,Yes,Yes,No,Yes,0,26.0,0
31889,Male,68,No,No,9,Two year,Mailed check,Fiber optic,78.98,710.12,No,No,No,No,6,10.1,1
31890,Male,70,No,No,38,Two year,Bank transfer,No,26.36,906.75,Yes,Yes,Yes,No,2,8.1,0
31891,Male,53,No,No,54,One year,Mailed check,No,83.98,4941.95,No,No,No,Yes,4,22.8,0
31892,Female,68,No,No,56,Two year,Electronic check,DSL,81.75,4009.51,Yes,Yes,No,No,0,1.5,0
31893,Male,43,No,No,45,Month-to-month,Electronic check,No,83.11,4326.73,Yes,Yes,Yes,Yes,1,8.8,1
31894,Female,46,No,Yes,34,Month-to-month,Mailed check,DSL,49.33,1630.89,Yes,Yes,No,No,1,11.9,1
31895,Female,38,No,Yes,9,One year,Bank transfer,Fiber optic,105.69,836.3,Yes,No,No,No,2,26.6,1
31896,Male,28,Yes,No,8,One year,Credit card,Fiber optic,115.87,903.98,Yes,No,Yes,No,1,28.6,0
31897,Female,57,No,Yes,7,Two year,Electronic check,DSL,40.21,271.2,Yes,Yes,Yes,Yes,1,21.8,0
31898,Male,28,No,No,36,Month-to-month,Mailed check,DSL,26.99,944.01,No,No,Yes,No,1,15.3,0
31899,Female,53,Yes,No,18,Month-to-month,Electronic check,DSL,37.84,704.43,Yes,No,No,No,2,19.6,0
31900,Male,66,No,No,3,Month-to-month,Credit card,Fiber optic,101.7,307.68,Yes,No,No,No,3,13.0,1
31901,Female,76,Yes,No,28,Two year,Credit card,Fiber optic,87.02,2095.22,Yes,No,No,No,3,9.7,0
31902,Female,56,No,No,70,Two year,Electronic check,Fiber optic,82.88,4793.47,Yes,No,Yes,No,0,28.6,0
31903,Female,57,No,No,44,One year,Bank transfer,No,58.98,2833.26,Yes,Yes,No,Yes,7,4.3,1
31904,Male,52,No,No,21,Month-to-month,Bank transfer,Fiber optic,76.94,1654.34,Yes,Yes,No,Yes,2,11.0,1
31905,Female,71,No,No,28,One year,Electronic check,Fiber optic,49.4,1305.19,No,No,Yes,No,2,27.1,1
31906,Male,51,Yes,Yes,54,One year,Mailed check,Fiber optic,66.67,4044.24,No,Yes,Yes,No,2,22.0,0
31907,Female,72,Yes,No,54,Month-to-month,Bank transfer,DSL,98.89,5100.95,No,No,No,Yes,2,1.8,1
31908,Male,64,No,Yes,65,One year,Electronic check,DSL,118.09,8584.56,Yes,Yes,No,Yes,0,1.7,0
31909,Female,41,Yes,No,21,Month-to-month,Mailed check,Fiber optic,113.11,2190.75,Yes,Yes,No,Yes,3,16.0,1
31910,Male,71,No,No,13,Month-to-month,Electronic check,Fiber optic,113.25,1220.7,No,Yes,No,No,0,15.0,1
31911,Female,39,Yes,No,57,Month-to-month,Mailed check,No,59.03,3946.99,No,No,Yes,No,1,13.8,0
31912,Female,22,No,Yes,49,One year,Credit card,DSL,65.82,3089.14,Yes,No,Yes,No,4,9.8,0
31913,Female,73,Yes,No,54,Two year,Mailed check,DSL,89.97,5427.18,Yes,Yes,Yes,Yes,2,29.6,0
31914,Male,50,No,No,10,One year,Electronic check,DSL,112.06,1021.6,Yes,No,Yes,Yes,3,8.9,1
31915,Female,75,No,No,53,One year,Electronic check,DSL,32.48,1822.22,No,No,No,No,3,15.2,0
31916,Female,53,Yes,No,44,Month-to-month,Bank transfer,Fiber optic,49.03,2479.46,No,No,No,Yes,3,12.7,1
31917,Female,64,No,No,47,One year,Electronic check,No,32.2,1235.93,Yes,Yes,Yes,Yes,1,5.9,0
31918,Male,37,No,Yes,53,Month-to-month,Bank transfer,Fiber optic,80.42,4825.96,Yes,Yes,No,No,1,6.9,1
31919,Female,36,No,No,46,One year,Electronic check,Fiber optic,49.24,2329.67,Yes,No,Yes,No,2,27.6,0
31920,Male,52,Yes,No,13,Month-to-month,Bank transfer,Fiber optic,51.26,695.03,Yes,No,Yes,Yes,1,25.9,0
31921,Male,69,No,No,37,One year,Credit card,DSL,25.23,942.16,Yes,No,Yes,No,2,6.8,0
31922,Female,60,Yes,No,24,One year,Credit card,No,53.68,1481.3,No,No,Yes,Yes,4,26.4,0
31923,Female,34,Yes,Yes,2,One year,Electronic check,Fiber optic,105.97,173.23,Yes,Yes,Yes,Yes,5,7.1,0
31924,Male,79,No,No,14,One year,Bank transfer,DSL,41.77,528.88,No,No,No,No,1,19.2,0
31925,Male,76,Yes,Yes,10,Month-to-month,Electronic check,Fiber optic,88.91,1022.74,Yes,No,No,No,3,3.4,1
31926,Female,62,No,No,35,Two year,Bank transfer,Fiber optic,82.22,3168.17,No,Yes,Yes,Yes,1,26.5,0
31927,Male,60,No,Yes,25,Month-to-month,Electronic check,DSL,106.08,2140.32,No,No,No,No,2,2.5,1
31928,Male,51,No,Yes,3,Two year,Bank transfer,DSL,31.49,95.11,Yes,No,No,Yes,4,17.1,1
31929,Female,26,Yes,No,17,One year,Mailed check,Fiber optic,117.71,2024.74,No,No,No,No,2,23.6,1
31930,Female,43,No,No,12,Month-to-month,Credit card,DSL,77.43,892.32,Yes,Yes,No,Yes,1,4.4,1
31931,Male,19,No,No,54,Two year,Bank transfer,DSL,119.54,5932.02,Yes,Yes,No,No,3,12.7,0
31932,Male,70,No,Yes,24,One year,Mailed check,Fiber optic,110.97,2856.87,Yes,No,No,No,3,2.2,1
31933,Female,26,No,No,29,Two year,Credit card,Fiber optic,40.59,1039.52,Yes,No,No,No,3,20.8,1
31934,Male,26,Yes,No,43,One year,Electronic check,Fiber optic,23.73,1142.41,No,Yes,Yes,No,4,9.9,0
31935,Male,57,No,Yes,25,Month-to-month,Credit card,No,44.08,1235.58,Yes,Yes,No,No,2,17.2,0
31936,Female,34,No,Yes,60,Month-to-month,Bank transfer,Fiber optic,71.81,4162.56,No,No,Yes,No,3,28.0,1
31937,Male,18,No,Yes,65,Month-to-month,Credit card,Fiber optic,35.5,2107.71,No,No,Yes,No,1,9.9,0
31938,Male,42,No,No,28,Two year,Electronic check,No,35.08,897.33,Yes,Yes,Yes,No,1,2.4,0
31939,Male,78,Yes,No,16,One year,Electronic check,Fiber optic,65.18,1035.49,Yes,No,No,No,1,20.6,1
31940,Male,60,Yes,No,47,Month-to-month,Bank transfer,DSL,21.39,1093.63,Yes,Yes,Yes,No,1,23.8,0
31941,Female,57,No,Yes,58,One year,Credit card,DSL,30.43,1665.3,Yes,No,No,No,3,28.8,0
31942,Male,59,No,Yes,27,One year,Electronic check,Fiber optic,60.42,1703.15,Yes,No,Yes,Yes,4,5.6,1
31943,Male,42,Yes,No,53,Month-to-month,Electronic check,Fiber optic,24.44,1234.43,No,Yes,No,No,2,12.4,0
31944,Female,56,No,No,42,Month-to-month,Electronic check,No,58.47,2263.72,Yes,No,Yes,Yes,2,25.5,0
31945,Male,52,No,No,59,Month-to-month,Credit card,Fiber optic,66.35,3170.65,No,Yes,No,Yes,4,24.4,1
31946,Male,20,Yes,No,47,Month-to-month,Bank transfer,No,64.03,2412.24,Yes,Yes,No,No,2,19.1,0
31947,Female,67,No,No,34,Month-to-month,Electronic check,DSL,106.66,3230.73,Yes,No,No,Yes,2,8.8,1
31948,Male,54,Yes,No,37,Month-to-month,Electronic check,Fiber optic,72.07,2566.76,Yes,No,No,No,2,9.2,1
31949,Male,61,No,No,6,Two year,Bank transfer,No,65.73,449.79,Yes,No,No,No,1,4.6,0
31950,Male,61,No,No,7,Month-to-month,Electronic check,DSL,59.89,469.28,Yes,Yes,No,No,5,27.7,1
31951,Male,68,Yes,Yes,25,Month-to-month,Bank transfer,DSL,101.4,2298.91,No,No,No,Yes,5,6.0,1
31952,Male,47,No,No,33,Month-to-month,Mailed check,Fiber optic,109.3,3238.33,No,Yes,No,No,0,17.6,1
31953,Male,55,Yes,No,55,Month-to-month,Bank transfer,Fiber optic,105.03,5146.58,Yes,Yes,Yes,No,0,17.9,0
31954,Male,51,Yes,No,58,Month-to-month,Credit card,DSL,86.7,4705.24,No,No,Yes,Yes,2,11.7,0
31955,Female,29,No,No,7,Month-to-month,Mailed check,Fiber optic,32.01,223.91,Yes,No,Yes,No,1,11.2,1
31956,Female,36,No,Yes,57,One year,Electronic check,DSL,46.24,2571.02,Yes,No,No,Yes,2,20.4,0
31957,Female,54,No,Yes,12,One year,Bank transfer,Fiber optic,22.7,241.7,No,No,No,No,1,12.3,1
